context_id,context_group,scenario_id,scenario_group,criterion,criterion_role,metric,metric_value,comparator,threshold,baseline_threshold,threshold_changed,gate_condition_met,baseline_gate_condition_met,gate_condition_changed,tier,hierarchy_reference_pass
oasis:prod_25:ldh_release,OASIS_batch8,relative:top5pct_ranking_min:looser,single32,reliability_min,reference_identifiability,reliability,0.4317914218459194,>=,0.3,0.3,False,True,True,False,measurement_required,True
oasis:prod_25:ldh_release,OASIS_batch8,relative:top5pct_ranking_min:looser,single32,measurement_recoverability_max_exclusive,measurement_required_eligibility_not_good_performance,recoverability_r,0.5710933905508183,<,0.6,0.6,False,True,True,False,measurement_required,True
oasis:prod_25:ldh_release,OASIS_batch8,relative:top5pct_ranking_min:looser,single32,variance_ratio_min,quantitative_fidelity,variance_ratio,0.9202373285960148,>=,0.5,0.5,False,True,True,False,measurement_required,True
oasis:prod_25:ldh_release,OASIS_batch8,relative:top5pct_ranking_min:looser,single32,variance_ratio_max,quantitative_fidelity,variance_ratio,0.9202373285960148,<=,1.5,1.5,False,True,True,False,measurement_required,True
oasis:prod_25:ldh_release,OASIS_batch8,relative:top5pct_ranking_min:tighter,single32,recoverability_min,quantitative_fidelity,recoverability_r,0.5710933905508183,>=,0.7,0.7,False,False,False,False,measurement_required,True
oasis:prod_25:ldh_release,OASIS_batch8,relative:top5pct_ranking_min:tighter,single32,magnitude_spearman_min,quantitative_and_ranking_fidelity,magnitude_spearman,0.6693573303337083,>=,0.7,0.7,False,False,False,False,measurement_required,True
oasis:prod_25:ldh_release,OASIS_batch8,relative:top5pct_ranking_min:tighter,single32,top5pct_quantitative_min,quantitative_fidelity,top5pct_recall,0.5714285714285714,>=,0.6,0.6,False,False,False,False,measurement_required,True
oasis:prod_25:ldh_release,OASIS_batch8,relative:top5pct_ranking_min:tighter,single32,top5pct_ranking_min,ranking_fidelity,top5pct_recall,0.5714285714285714,>=,0.55,0.5,True,True,True,False,measurement_required,True
oasis:prod_25:ldh_release,OASIS_batch8,relative:top5pct_ranking_min:tighter,single32,reliability_min,reference_identifiability,reliability,0.4317914218459194,>=,0.3,0.3,False,True,True,False,measurement_required,True
oasis:prod_25:ldh_release,OASIS_batch8,relative:top5pct_ranking_min:tighter,single32,measurement_recoverability_max_exclusive,measurement_required_eligibility_not_good_performance,recoverability_r,0.5710933905508183,<,0.6,0.6,False,True,True,False,measurement_required,True
oasis:prod_25:ldh_release,OASIS_batch8,relative:top5pct_ranking_min:tighter,single32,variance_ratio_min,quantitative_fidelity,variance_ratio,0.9202373285960148,>=,0.5,0.5,False,True,True,False,measurement_required,True
oasis:prod_25:ldh_release,OASIS_batch8,relative:top5pct_ranking_min:tighter,single32,variance_ratio_max,quantitative_fidelity,variance_ratio,0.9202373285960148,<=,1.5,1.5,False,True,True,False,measurement_required,True
oasis:prod_25:ldh_release,OASIS_batch8,relative:reliability_min:looser,single32,recoverability_min,quantitative_fidelity,recoverability_r,0.5710933905508183,>=,0.7,0.7,False,False,False,False,measurement_required,True
oasis:prod_25:ldh_release,OASIS_batch8,relative:reliability_min:looser,single32,magnitude_spearman_min,quantitative_and_ranking_fidelity,magnitude_spearman,0.6693573303337083,>=,0.7,0.7,False,False,False,False,measurement_required,True
oasis:prod_25:ldh_release,OASIS_batch8,relative:reliability_min:looser,single32,top5pct_quantitative_min,quantitative_fidelity,top5pct_recall,0.5714285714285714,>=,0.6,0.6,False,False,False,False,measurement_required,True
oasis:prod_25:ldh_release,OASIS_batch8,relative:reliability_min:looser,single32,top5pct_ranking_min,ranking_fidelity,top5pct_recall,0.5714285714285714,>=,0.5,0.5,False,True,True,False,measurement_required,True
oasis:prod_25:ldh_release,OASIS_batch8,relative:reliability_min:looser,single32,reliability_min,reference_identifiability,reliability,0.4317914218459194,>=,0.27,0.3,True,True,True,False,measurement_required,True
oasis:prod_25:ldh_release,OASIS_batch8,relative:reliability_min:looser,single32,measurement_recoverability_max_exclusive,measurement_required_eligibility_not_good_performance,recoverability_r,0.5710933905508183,<,0.6,0.6,False,True,True,False,measurement_required,True
oasis:prod_25:ldh_release,OASIS_batch8,relative:reliability_min:looser,single32,variance_ratio_min,quantitative_fidelity,variance_ratio,0.9202373285960148,>=,0.5,0.5,False,True,True,False,measurement_required,True
oasis:prod_25:ldh_release,OASIS_batch8,relative:reliability_min:looser,single32,variance_ratio_max,quantitative_fidelity,variance_ratio,0.9202373285960148,<=,1.5,1.5,False,True,True,False,measurement_required,True
oasis:prod_25:ldh_release,OASIS_batch8,relative:reliability_min:tighter,single32,recoverability_min,quantitative_fidelity,recoverability_r,0.5710933905508183,>=,0.7,0.7,False,False,False,False,measurement_required,True
oasis:prod_25:ldh_release,OASIS_batch8,relative:reliability_min:tighter,single32,magnitude_spearman_min,quantitative_and_ranking_fidelity,magnitude_spearman,0.6693573303337083,>=,0.7,0.7,False,False,False,False,measurement_required,True
oasis:prod_25:ldh_release,OASIS_batch8,relative:reliability_min:tighter,single32,top5pct_quantitative_min,quantitative_fidelity,top5pct_recall,0.5714285714285714,>=,0.6,0.6,False,False,False,False,measurement_required,True
oasis:prod_25:ldh_release,OASIS_batch8,relative:reliability_min:tighter,single32,top5pct_ranking_min,ranking_fidelity,top5pct_recall,0.5714285714285714,>=,0.5,0.5,False,True,True,False,measurement_required,True
oasis:prod_25:ldh_release,OASIS_batch8,relative:reliability_min:tighter,single32,reliability_min,reference_identifiability,reliability,0.4317914218459194,>=,0.33,0.3,True,True,True,False,measurement_required,True
oasis:prod_25:ldh_release,OASIS_batch8,relative:reliability_min:tighter,single32,measurement_recoverability_max_exclusive,measurement_required_eligibility_not_good_performance,recoverability_r,0.5710933905508183,<,0.6,0.6,False,True,True,False,measurement_required,True
oasis:prod_25:ldh_release,OASIS_batch8,relative:reliability_min:tighter,single32,variance_ratio_min,quantitative_fidelity,variance_ratio,0.9202373285960148,>=,0.5,0.5,False,True,True,False,measurement_required,True
oasis:prod_25:ldh_release,OASIS_batch8,relative:reliability_min:tighter,single32,variance_ratio_max,quantitative_fidelity,variance_ratio,0.9202373285960148,<=,1.5,1.5,False,True,True,False,measurement_required,True
oasis:prod_25:ldh_release,OASIS_batch8,relative:measurement_recoverability_max_exclusive:looser,single32,recoverability_min,quantitative_fidelity,recoverability_r,0.5710933905508183,>=,0.7,0.7,False,False,False,False,unresolved,True
oasis:prod_25:ldh_release,OASIS_batch8,relative:measurement_recoverability_max_exclusive:looser,single32,magnitude_spearman_min,quantitative_and_ranking_fidelity,magnitude_spearman,0.6693573303337083,>=,0.7,0.7,False,False,False,False,unresolved,True
oasis:prod_25:ldh_release,OASIS_batch8,relative:measurement_recoverability_max_exclusive:looser,single32,top5pct_quantitative_min,quantitative_fidelity,top5pct_recall,0.5714285714285714,>=,0.6,0.6,False,False,False,False,unresolved,True
oasis:prod_25:ldh_release,OASIS_batch8,relative:measurement_recoverability_max_exclusive:looser,single32,top5pct_ranking_min,ranking_fidelity,top5pct_recall,0.5714285714285714,>=,0.5,0.5,False,True,True,False,unresolved,True
oasis:prod_25:ldh_release,OASIS_batch8,relative:measurement_recoverability_max_exclusive:looser,single32,reliability_min,reference_identifiability,reliability,0.4317914218459194,>=,0.3,0.3,False,True,True,False,unresolved,True
oasis:prod_25:ldh_release,OASIS_batch8,relative:measurement_recoverability_max_exclusive:looser,single32,measurement_recoverability_max_exclusive,measurement_required_eligibility_not_good_performance,recoverability_r,0.5710933905508183,<,0.54,0.6,True,False,True,True,unresolved,True
oasis:prod_25:ldh_release,OASIS_batch8,relative:measurement_recoverability_max_exclusive:looser,single32,variance_ratio_min,quantitative_fidelity,variance_ratio,0.9202373285960148,>=,0.5,0.5,False,True,True,False,unresolved,True
oasis:prod_25:ldh_release,OASIS_batch8,relative:measurement_recoverability_max_exclusive:looser,single32,variance_ratio_max,quantitative_fidelity,variance_ratio,0.9202373285960148,<=,1.5,1.5,False,True,True,False,unresolved,True
oasis:prod_25:ldh_release,OASIS_batch8,relative:measurement_recoverability_max_exclusive:tighter,single32,recoverability_min,quantitative_fidelity,recoverability_r,0.5710933905508183,>=,0.7,0.7,False,False,False,False,measurement_required,True
oasis:prod_25:ldh_release,OASIS_batch8,relative:measurement_recoverability_max_exclusive:tighter,single32,magnitude_spearman_min,quantitative_and_ranking_fidelity,magnitude_spearman,0.6693573303337083,>=,0.7,0.7,False,False,False,False,measurement_required,True
oasis:prod_25:ldh_release,OASIS_batch8,relative:measurement_recoverability_max_exclusive:tighter,single32,top5pct_quantitative_min,quantitative_fidelity,top5pct_recall,0.5714285714285714,>=,0.6,0.6,False,False,False,False,measurement_required,True
oasis:prod_25:ldh_release,OASIS_batch8,relative:measurement_recoverability_max_exclusive:tighter,single32,top5pct_ranking_min,ranking_fidelity,top5pct_recall,0.5714285714285714,>=,0.5,0.5,False,True,True,False,measurement_required,True
oasis:prod_25:ldh_release,OASIS_batch8,relative:measurement_recoverability_max_exclusive:tighter,single32,reliability_min,reference_identifiability,reliability,0.4317914218459194,>=,0.3,0.3,False,True,True,False,measurement_required,True
oasis:prod_25:ldh_release,OASIS_batch8,relative:measurement_recoverability_max_exclusive:tighter,single32,measurement_recoverability_max_exclusive,measurement_required_eligibility_not_good_performance,recoverability_r,0.5710933905508183,<,0.66,0.6,True,True,True,False,measurement_required,True
oasis:prod_25:ldh_release,OASIS_batch8,relative:measurement_recoverability_max_exclusive:tighter,single32,variance_ratio_min,quantitative_fidelity,variance_ratio,0.9202373285960148,>=,0.5,0.5,False,True,True,False,measurement_required,True
oasis:prod_25:ldh_release,OASIS_batch8,relative:measurement_recoverability_max_exclusive:tighter,single32,variance_ratio_max,quantitative_fidelity,variance_ratio,0.9202373285960148,<=,1.5,1.5,False,True,True,False,measurement_required,True
oasis:prod_25:ldh_release,OASIS_batch8,relative:variance_ratio_min:looser,single32,recoverability_min,quantitative_fidelity,recoverability_r,0.5710933905508183,>=,0.7,0.7,False,False,False,False,measurement_required,True
oasis:prod_25:ldh_release,OASIS_batch8,relative:variance_ratio_min:looser,single32,magnitude_spearman_min,quantitative_and_ranking_fidelity,magnitude_spearman,0.6693573303337083,>=,0.7,0.7,False,False,False,False,measurement_required,True
oasis:prod_25:ldh_release,OASIS_batch8,relative:variance_ratio_min:looser,single32,top5pct_quantitative_min,quantitative_fidelity,top5pct_recall,0.5714285714285714,>=,0.6,0.6,False,False,False,False,measurement_required,True
oasis:prod_25:ldh_release,OASIS_batch8,relative:variance_ratio_min:looser,single32,top5pct_ranking_min,ranking_fidelity,top5pct_recall,0.5714285714285714,>=,0.5,0.5,False,True,True,False,measurement_required,True
oasis:prod_25:ldh_release,OASIS_batch8,relative:variance_ratio_min:looser,single32,reliability_min,reference_identifiability,reliability,0.4317914218459194,>=,0.3,0.3,False,True,True,False,measurement_required,True
oasis:prod_25:ldh_release,OASIS_batch8,relative:variance_ratio_min:looser,single32,measurement_recoverability_max_exclusive,measurement_required_eligibility_not_good_performance,recoverability_r,0.5710933905508183,<,0.6,0.6,False,True,True,False,measurement_required,True
oasis:prod_25:ldh_release,OASIS_batch8,relative:variance_ratio_min:looser,single32,variance_ratio_min,quantitative_fidelity,variance_ratio,0.9202373285960148,>=,0.45,0.5,True,True,True,False,measurement_required,True
oasis:prod_25:ldh_release,OASIS_batch8,relative:variance_ratio_min:looser,single32,variance_ratio_max,quantitative_fidelity,variance_ratio,0.9202373285960148,<=,1.5,1.5,False,True,True,False,measurement_required,True
oasis:prod_25:ldh_release,OASIS_batch8,relative:variance_ratio_min:tighter,single32,recoverability_min,quantitative_fidelity,recoverability_r,0.5710933905508183,>=,0.7,0.7,False,False,False,False,measurement_required,True
oasis:prod_25:ldh_release,OASIS_batch8,relative:variance_ratio_min:tighter,single32,magnitude_spearman_min,quantitative_and_ranking_fidelity,magnitude_spearman,0.6693573303337083,>=,0.7,0.7,False,False,False,False,measurement_required,True
oasis:prod_25:ldh_release,OASIS_batch8,relative:variance_ratio_min:tighter,single32,top5pct_quantitative_min,quantitative_fidelity,top5pct_recall,0.5714285714285714,>=,0.6,0.6,False,False,False,False,measurement_required,True
oasis:prod_25:ldh_release,OASIS_batch8,relative:variance_ratio_min:tighter,single32,top5pct_ranking_min,ranking_fidelity,top5pct_recall,0.5714285714285714,>=,0.5,0.5,False,True,True,False,measurement_required,True
oasis:prod_25:ldh_release,OASIS_batch8,relative:variance_ratio_min:tighter,single32,reliability_min,reference_identifiability,reliability,0.4317914218459194,>=,0.3,0.3,False,True,True,False,measurement_required,True
oasis:prod_25:ldh_release,OASIS_batch8,relative:variance_ratio_min:tighter,single32,measurement_recoverability_max_exclusive,measurement_required_eligibility_not_good_performance,recoverability_r,0.5710933905508183,<,0.6,0.6,False,True,True,False,measurement_required,True
oasis:prod_25:ldh_release,OASIS_batch8,relative:variance_ratio_min:tighter,single32,variance_ratio_min,quantitative_fidelity,variance_ratio,0.9202373285960148,>=,0.55,0.5,True,True,True,False,measurement_required,True
oasis:prod_25:ldh_release,OASIS_batch8,relative:variance_ratio_min:tighter,single32,variance_ratio_max,quantitative_fidelity,variance_ratio,0.9202373285960148,<=,1.5,1.5,False,True,True,False,measurement_required,True
oasis:prod_25:ldh_release,OASIS_batch8,relative:variance_ratio_max:looser,single32,recoverability_min,quantitative_fidelity,recoverability_r,0.5710933905508183,>=,0.7,0.7,False,False,False,False,measurement_required,True
oasis:prod_25:ldh_release,OASIS_batch8,relative:variance_ratio_max:looser,single32,magnitude_spearman_min,quantitative_and_ranking_fidelity,magnitude_spearman,0.6693573303337083,>=,0.7,0.7,False,False,False,False,measurement_required,True
oasis:prod_25:ldh_release,OASIS_batch8,relative:variance_ratio_max:looser,single32,top5pct_quantitative_min,quantitative_fidelity,top5pct_recall,0.5714285714285714,>=,0.6,0.6,False,False,False,False,measurement_required,True
oasis:prod_25:ldh_release,OASIS_batch8,relative:variance_ratio_max:looser,single32,top5pct_ranking_min,ranking_fidelity,top5pct_recall,0.5714285714285714,>=,0.5,0.5,False,True,True,False,measurement_required,True
oasis:prod_25:ldh_release,OASIS_batch8,relative:variance_ratio_max:looser,single32,reliability_min,reference_identifiability,reliability,0.4317914218459194,>=,0.3,0.3,False,True,True,False,measurement_required,True
oasis:prod_25:ldh_release,OASIS_batch8,relative:variance_ratio_max:looser,single32,measurement_recoverability_max_exclusive,measurement_required_eligibility_not_good_performance,recoverability_r,0.5710933905508183,<,0.6,0.6,False,True,True,False,measurement_required,True
oasis:prod_25:ldh_release,OASIS_batch8,relative:variance_ratio_max:looser,single32,variance_ratio_min,quantitative_fidelity,variance_ratio,0.9202373285960148,>=,0.5,0.5,False,True,True,False,measurement_required,True
oasis:prod_25:ldh_release,OASIS_batch8,relative:variance_ratio_max:looser,single32,variance_ratio_max,quantitative_fidelity,variance_ratio,0.9202373285960148,<=,1.65,1.5,True,True,True,False,measurement_required,True
